,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop,DM_C00404__vacu
38,3.800000000000002,-1.7586272537150343e-13,0.0,0.0006158271698002706,1.1525230145217069e-06,-1.3098274779595347,0.0006875204988709512,0.0003974106929889891,-13.915300361184348,0.19897561143452064,0.0
39,3.900000000000002,-1.7247813207130595e-13,0.0,0.0006056974504376994,9.122879213050239e-07,-1.2480375242568245,0.0006561047243768104,0.00037925128576694244,-13.326138781000587,0.1944813468142795,0.0
40,4.000000000000002,-1.626337299860881e-13,0.0,0.0005957033498826024,7.32140261478128e-07,-1.189969955252493,0.0006265676778168217,0.00036217784844902993,-12.771865875936836,0.19015339959785538,0.0
41,4.100000000000001,-1.5941929448434664e-13,0.0,0.000585840411173018,5.95185804072423e-07,-1.1353806516971383,0.000598687087445798,0.0003460619002576867,-12.25011796992525,0.1859832155719272,0.0
42,4.200000000000001,-1.523902305190371e-13,0.0,0.0005761046155372169,4.897194606660257e-07,-1.0840422333284945,0.000572374164719716,0.000330852118335096,-11.758713533341847,0.1819628040578928,0.0
43,4.300000000000001,-1.4589329639617176e-13,0.0,0.0005664923265375911,4.075144244285556e-07,-1.0357428996794258,0.0005475353817098696,0.0003164944402947223,-11.295633089145602,0.17808469112439454,0.0
44,4.4,-1.3597773741341776e-13,0.0,0.0005570002359974696,3.4270930932728957e-07,-0.9902853056584797,0.0005240832581856672,0.0003029382995292874,-10.859005182760278,0.17434187697398112,0.0
45,4.5,-1.291807068096391e-13,0.0,0.000547625320080554,2.9107393831503455e-07,-0.9474855275339373,0.0005019354463762722,0.0002901360961712556,-10.447093730132027,0.17072779794641338,0.0
46,4.6,-1.277544750807625e-13,0.0,0.0005383648026982067,2.4951797840824754e-07,-0.9071721071879041,0.00048101445784480166,0.0002780430392166484,-10.058286787128702,0.16723629240948135,0.0
47,4.699999999999999,-1.2242389532185917e-13,0.0,0.0005292161248127549,2.1575762940114588e-07,-0.8691851684816344,0.0004612473872431896,0.0002666169868457743,-9.691086502154194,0.16386157002861784,0.0
48,4.799999999999999,-1.1646218481959177e-13,0.0,0.000520176918495859,1.8808660432877505e-07,-0.8333755998680145,0.0004425656509577379,0.0002558182953512936,-9.344100078671238,0.1605981839874862,0.0
49,4.899999999999999,-1.1330343732461774e-13,0.0,0.0005112449848555549,1.6521683567191635e-07,-0.7996042979154392,0.0004249047397366175,0.0002456096761483338,-9.016031608732943,0.15744100580075412,0.0
50,4.999999999999998,-1.0439645001998472e-13,0.0,0.0005024182751360352,1.461663841459664e-07,-0.7677414668765927,0.00040820398458299255,0.00023595606045259687,-8.705674664845803,0.15438520241538842,0.0
51,5.099999999999998,-1.0673844008236999e-13,0.0,0.0004936948744389247,1.3017968555159089e-07,-0.7376659698595773,0.0003924063352488,0.0002268244712420809,-8.411905557490837,0.15142621534145329,0.0
52,5.1999999999999975,-9.95361245404507e-14,0.0,0.00048507298762567527,1.1667020534520914e-07,-0.7092647275419136,0.000377458150704893,0.00021818390214155666,-8.133677181112702,0.1485597415899732,0.0
53,5.299999999999997,-9.70208829014557e-14,0.0,0.00047655092704678597,1.0517878924114425e-07,-0.6824321607144362,0.00036330900100057904,0.0002100052028905081,-7.87001338353914,0.14578171622559405,0.0
54,5.399999999999997,-9.303300286127788e-14,0.0,0.0004681271018104822,9.534312284492565e-08,-0.6570696732563778,0.0003499114799497554,0.00020226097106922279,-7.620003803467712,0.14308829636698392,0.0
55,5.4999999999999964,-9.117364219087689e-14,0.0,0.00045980000835635576,8.687513190069264e-08,-0.633085172427726,0.00033722102811245704,0.00019492544977598673,-7.382799128445142,0.1404758464890196,0.0
56,5.599999999999996,-8.64649118408764e-14,0.0,0.0004515682221412896,7.954411224377767e-08,-0.6103926236234402,0.0003251957655651612,0.00018797443096252092,-7.157606732117944,0.13794092489873114,0.0
57,5.699999999999996,-8.411982800033738e-14,0.0,0.000443430390278385,7.316403161618305e-08,-0.5889116369694917,0.0003137963339710231,0.00018138516414510007,-6.94368665477115,0.13548027127218742,0.0
58,5.799999999999995,-8.197893351794558e-14,0.0,0.0004353852249964431,6.758389539587594e-08,-0.5685670833544643,0.0003029857474871055,0.00017513627022376039,-6.740347895533242,0.1330907951525485,0.0
59,5.899999999999995,-8.170049348410848e-14,0.0,0.00042743149780936733,6.268038120034768e-08,-0.5492887376854544,0.0002927292520625698,0.00016920766015177447,-6.546944988296502,0.13076956532075185,0.0
60,5.999999999999995,-7.87583104598966e-14,0.0,0.00041956803430233,5.835216696610038e-08,-0.5310109473347265,0.000282994192700035,0.0001635804582081127,-6.362874836515819,0.1285137999600199,0.0
