,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop
72,5.999999999999996,0.13266672187926118,-0.038985555292881675,0.001139405260412946,2.0909893969477413e-05,-0.6422076346003847,0.00033061138135617783,0.00019110484471455367,-9.27733497860099,0.14427743347494443
73,6.083333333333329,0.1325676683446833,-0.03895644733728312,0.0011421378097777896,2.1082000430388763e-05,-0.641728178876326,0.00033037064596921776,0.00019096569131168655,-9.259875691435782,0.14267117850255726
74,6.166666666666662,0.1324608977822715,-0.03892507164935358,0.0011449475842266812,2.124584221810383e-05,-0.6412113785501692,0.0003301125282598424,0.00019081649032360833,-9.242464813962835,0.14108133865989742
75,6.249999999999995,0.132345499587364,-0.038891160638026584,0.0011478222640219204,2.140138744865552e-05,-0.6406528270453629,0.00032983498728417655,0.0001906560620139749,-9.225036797539031,0.13950763929022741
76,6.333333333333328,0.13222041484922534,-0.03885440313089956,0.0011507498264556638,2.1548611548844294e-05,-0.6400474001733074,0.0003295356603436068,0.00019048304066104435,-9.207519915338938,0.13794982037077527
77,6.416666666666661,0.1320844050475028,-0.038814435175332875,0.0011537184530485151,2.168749810291432e-05,-0.6393891046764302,0.0003292117970144611,0.00019029583642454399,-9.189834697955764,0.1364076365822134
78,6.499999999999994,0.13193601250938816,-0.03877082841835919,0.0011567164258787285,2.1818039886888707e-05,-0.6386708869100822,0.00032886017633078466,0.000190092587474442,-9.171891977742655,0.13488085741203834
79,6.583333333333327,0.13177350999327858,-0.03872307529129463,0.0011597320094820299,2.1940240132682307e-05,-0.6378843889202546,0.0003284770019037764,0.00018987109936634473,-9.153590416892522,0.13336926731568885
80,6.66666666666666,0.1315948357603239,-0.03867056992981721,0.00116275331361421,2.205411407871894e-05,-0.6370196343155532,0.00032805776784196745,0.00018962876753870952,-9.134813346903755,0.13187266596344702
81,6.749999999999993,0.13139750904067712,-0.038612583332798836,0.0011657681305724619,2.215969088415251e-05,-0.6360646192963749,0.00032759708558137223,0.00018936247721466603,-9.115424678619766,0.13039086860765348
82,6.833333333333326,0.13117851866077718,-0.03854823063422195,0.0011687637385215405,2.22570160125038e-05,-0.6350047738507653,0.0003270884577327701,0.00018906847267790178,-9.095263541451486,0.1289237066138904
83,6.916666666666659,0.13093417439493996,-0.03847642742124422,0.0011717266590527877,2.2346154231685985e-05,-0.6338222426346415,0.00032652397913842226,0.00018874218447307643,-9.074137160133883,0.12747102821310502
84,6.999999999999992,0.13065990572120245,-0.03839583059640693,0.00117464235252775,2.2427193437305427e-05,-0.6324949114353096,0.0003258939364440734,0.00018837799794455107,-9.051811248665603,0.12603269955088278
85,7.083333333333325,0.1303499850625651,-0.03830475704907703,0.0011774948278436715,2.2500249594899542e-05,-0.630995068367282,0.00032518626387861106,0.00018796893865815668,-9.027996845809012,0.12460860613835617
86,7.166666666666658,0.12999714050416356,-0.038201069848200264,0.001180266132838545,2.2565473230924494e-05,-0.6292875304772061,0.00032438579164730994,0.00018750623794642191,-9.002331952217219,0.12319865485128133
87,7.249999999999991,0.12959200325558817,-0.03808201587308143,0.0011829356755185278,2.2623058109309868e-05,-0.6273269710638649,0.0003234731892904533,0.00018697872213321,-8.9743554103921,0.12180277668756452
88,7.333333333333324,0.12912230206112685,-0.03794398908212521,0.0011854793010350976,2.267325305755092e-05,-0.6250540231202144,0.00032242345048909683,0.0001863719366988999,-8.943468930770305,0.1204209305921509
