,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop,EX_C00205__dra,DM_C00404__vacu
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.17502619594175262,-0.04939084622983207,0.003341342924903075,2.8692507067896065e-07,-2.8703247570629733,0.013645970986138421,0.007887844500658046,-18.040260598898385,0.21520479187120842,-1242.4598079405907,-8.170000000000001e-05
2,0.02,0.1750267435649989,-0.04939063526838385,0.003328514951125165,2.9665693884498495e-07,-2.8572061448768165,0.012834769738254655,0.007418942045233904,-17.949386907883678,0.2188132936886842,-1235.6444159297819,-8.17148754593888e-05
3,0.03,0.17502730457142873,-0.049390423269355874,0.0033157069168698273,3.050786945941185e-07,-2.844230995842116,0.012077798744477314,0.006981386557501338,-17.862986333815233,0.22231265329273284,-1229.1877632877156,-8.172994973339885e-05
4,0.04,0.17502787780609727,-0.049390210235311434,0.0033029205512097306,3.125518851139735e-07,-2.8314017027803597,0.011371301045480006,0.006573006384670523,-17.780747918638916,0.22570681384757835,-1223.064986914203,-8.174520914409072e-05
5,0.05,0.1750284621765891,-0.04938999616629217,0.003290157623465165,3.1921655157738885e-07,-2.8187203491370476,0.010711799175586125,0.006191791430974638,-17.702384100213262,0.2289994554642376,-1217.2530854357854,-8.176064084889026e-05
6,0.060000000000000005,0.17502905665992594,-0.0493897810612984,0.0032774198609446022,3.251457546216552e-07,-2.806188654189234,0.010096067638748074,0.005835877247831256,-17.627628369578726,0.23219404909413546,-1211.7307343883722,-8.177623286402168e-05
7,0.07,0.17502966030113215,-0.04938956491874678,0.0032647089271718374,3.30388720241954e-07,-2.7938079798361493,0.009521111994167001,0.005503532944605202,-17.55623350939056,0.23529388183291738,-1206.478146487534,-8.17919740268405e-05
8,0.08,0.1750302722095243,-0.04938934773666851,0.003252026415356586,3.349854289727738e-07,-2.781579351298111,0.008984150769463342,0.00519315073379384,-17.48797007603094,0.23830207404142076,-1201.4769509980156,-8.180785394634994e-05
9,0.09,0.17503089155465337,-0.04938912951281287,0.0032393738472570235,3.3897212452727086e-07,-2.769503481422906,0.008482599239895862,0.0049032365548531,-17.422625040431182,0.24122159285944278,-1196.71008562862,-8.182386295222353e-05
10,0.09999999999999999,0.1750315175625897,-0.049388910244708185,0.003226752674291471,3.423834823562476e-07,-2.757580795407497,0.00801405467910742,0.0046324015486170055,-17.360000553142388,0.24405526365167177,-1192.161698269772,-8.183999204537136e-05
11,0.10999999999999999,0.17503214951181043,-0.04938868992970128,0.003214164279662623,3.45253423833502e-07,-2.7458114547624257,0.007576282861708481,0.004379354255322821,-17.29991281465319,0.24680578004801304,-1187.8170570852212,-8.185623285105812e-05
12,0.11999999999999998,0.17503278672965628,-0.04938846856498472,0.0032016099809382415,3.4761534961453283e-07,-2.7341953800622822,0.007167205668478276,0.004142893449987442,-17.242191038245196,0.24947571291933654,-1183.6624679568722,-8.187257757487823e-05
13,0.12999999999999998,0.17503342858891136,-0.04938824614761663,0.003189091032814985,3.4950212158035237e-07,-2.7227322723179626,0.006784889679851506,0.0039219015490471135,-17.18667649567436,0.25206751849096404,-1179.6851985150558,-8.188901896161733e-05
14,0.13999999999999999,0.17503407450449146,-0.049388022674535854,0.0031766086299225126,3.5094594294689384e-07,-2.711421632936769,0.0064275356637026595,0.003715338533932173,-17.133221637746047,0.25458354572810526,-1175.8734081257728,-8.190555025691245e-05
15,0.15,0.17503472393059422,-0.04938779814257379,0.0031641639095909904,3.519782072092975e-07,-2.7002627822977434,0.0060934688769795214,0.0035222363450748678,-17.081689283035143,0.2570260430902987,-1172.216083299209,-8.192216517157437e-05
16,0.16,0.1750353763578063,-0.049387572548464084,0.003151757954539737,3.526293496517286e-07,-2.6892548769987767,0.005781130110665756,0.0033416937055871423,-17.031951868810904,0.25939716472965935,-1168.7029780477797,-8.193885784841627e-05
17,0.17,0.17503603131050025,-0.04938734588885058,0.003139391795464644,3.529287169718986e-07,-2.6783969258451825,0.005489067415340722,0.003172871338347238,-16.983890758923366,0.26169897619334626,-1165.3245587768151,-8.195562283142867e-05
18,0.18000000000000002,0.17503668834458203,-0.04938711816029411,0.0031270664135131503,3.5290446129887147e-07,-2.667687804654398,0.005215928451030062,0.0030149875439480127,-16.937395603939674,0.2639334596806609,-1162.0719533332272,-8.19724550371435e-05
19,0.19000000000000003,0.1750373470449751,-0.04938688935927822,0.003114782742642333,3.525834600684029e-07,-2.6571262699521077,0.004960453410479404,0.0028673141101037015,-16.892363749245227,0.26610251889785774,-1158.9369038714365,-8.198934972803638e-05
20,0.20000000000000004,0.17503800702376918,-0.04938665948221424,0.0031025416718597435,3.519912607384548e-07,-2.6467109716331993,0.0047214684697179385,0.002729172525848519,-16.848699687291635,0.26820798354808606,-1155.911723232602,-8.20063024878244e-05
21,0.21000000000000005,0.1750386679182306,-0.04938642852544565,0.003090344047349057,3.5115204810361143e-07,-2.6364404646580555,0.004497879723932057,0.0025999304762613046,-16.806314550444633,0.270251613489372,-1152.9892545551081,-8.202330919852476e-05
22,0.22000000000000006,0.17503932938885336,-0.049386196485251985,0.0030781906744840846,3.5008863144066364e-07,-2.6263132198510166,0.0042886675703683414,0.0024789985955886366,-16.765125641237915,0.27223510258985073,-1150.1628338621401,-8.20403660191493e-05
23,0.23000000000000007,0.17503999111792062,-0.04938596335785229,0.0030660823197354876,3.488224485829168e-07,-2.6163276338639503,0.00409288150329045,0.002365827458549393,-16.72505599712877,0.2741600823063127,-1147.426255395108,-8.20574693659174e-05
24,0.24000000000000007,0.17504065280784203,-0.049385729139408224,0.003054019712475037,3.4737358410130874e-07,-2.6064820383640113,0.003909635288989425,0.002259904791323367,-16.686033987047452,0.2760281250094807,-1144.7737394775916,-8.207461589387874e-05
25,0.25000000000000006,0.17504131417960067,-0.04938549382602684,0.0030420035466824195,3.457607989669218e-07,-2.5967747085007806,0.003738102491535082,0.002160752885280394,-16.64799293730313,0.2778407470771026,-1142.1999027157792,-8.209180247984444e-05
26,0.26000000000000006,0.17504197497164561,-0.04938525741376308,0.0030300344825596372,3.4400156932316105e-07,-2.587203870704242,0.003577512322386222,0.002067926197911111,-16.61087078461281,0.27959941177393155,-1139.6997303575713,-8.2109026206533e-05
27,0.2700000000000001,0.17504263493838942,-0.04938501989862208,0.0030181131480579854,3.421121322695863e-07,-2.5777677098616554,0.0034271457891877533,0.001981009126698123,-16.57460975415391,0.28130553193586716,-1137.2685506434443,-8.212628434784374e-05
28,0.2800000000000001,0.175043293849303,-0.04938478127656122,0.003006240140322379,3.4010753683263487e-07,-2.5684643759179036,0.0032863321210919146,0.0018996139428276962,-16.539156060787107,0.28296047247394784,-1134.9020110013907,-8.214357435517695e-05
29,0.2900000000000001,0.17504395148767637,-0.049384541543492,0.002994416027057762,3.380016985592195e-07,-2.559291989940922,0.003154445449768464,0.001823378872698534,-16.50445963166683,0.2845655527124694,-1132.5960559442524,-8.21608938447259e-05
30,0.3000000000000001,0.17504460764964958,-0.04938430069528171,0.0029826413478219824,3.358074564111542e-07,-2.550248649690783,0.003030901726940355,0.0017519663161504942,-16.470473848662678,0.28612204857423196,-1130.3469065438271,-8.217824058567115e-05
31,0.3100000000000001,0.17504526214330549,-0.049384058727755066,0.002970916615249352,3.33536630855671e-07,-2.541332434728351,0.0029151558608038397,0.001685061191216092,-16.4371553091058,0.28763119462477404,-1128.1510413635772,-8.219561248921281e-05
32,0.3200000000000001,0.1750459147878288,-0.04938381563669553,0.002959242316208987,3.31200082243411e-07,-2.5325414110968683,0.00280669905508706,0.001622369396004081,-16.404463603502847,0.2890941859864323,-1126.0051787418672,-8.2213007598381e-05
33,0.3300000000000001,0.17504656541263136,-0.049383571417846675,0.0029476189129016093,3.2880776873554927e-07,-2.5238736356074396,0.002705056335775734,0.0015636163790611179,-16.37236110895872,0.29051218013213526,-1123.9062603256177,-8.223042407856906e-05
34,0.34000000000000014,0.1750472138566701,-0.04938332606691334,0.002936046843898454,3.2636880319157273e-07,-2.515327159757261,0.0026097842517018564,0.0015085458102322869,-16.340812797164126,0.2918862985679878,-1121.8514357632657,-8.224786020873825e-05
35,0.35000000000000014,0.17504785996780528,-0.049383079579562686,0.0029245265251256897,3.2389150855691367e-07,-2.5069000333072946,0.0025204687362638876,0.0014569183446612067,-16.309786055874987,0.2932176284129611,-1119.8380484716904,-8.22653143732463e-05
36,0.36000000000000015,0.17504850360199986,-0.04938283195142522,0.002913058350797434,3.213834713993544e-07,-2.498590307544332,0.002436723118526725,0.0014085104731368352,-16.27925052289184,0.2945072238832921,-1117.863622398212,-8.228278505425539e-05
37,0.37000000000000016,0.1750491446228612,-0.04938258317809563,0.0029016426943004377,3.1885159333576776e-07,-2.490396038250443,0.0023581862728521237,0.0013631134525156784,-16.249177931652902,0.2957561076885803,-1115.92584970702,-8.230027082467879e-05
38,0.38000000000000017,0.1750497829010234,-0.049382333255133644,0.0028902799090332245,3.163021401682292e-07,-2.482315288401396,0.0022845208970377015,0.0013205323104264171,-16.21954196757959,0.2969652723459971,-1114.0225793216246,-8.231777034162817e-05
39,0.3900000000000002,0.17505041831366594,-0.049382082178064744,0.002878970329202325,3.137407886127559e-07,-2.4743461306138825,0.0022154119097033786,0.001280584918903687,-16.1903181344129,0.2981356814184918,-1112.1518062626285,-8.233528234032582e-05
40,0.4000000000000002,0.17505105074403396,-0.04938182994238085,0.0028677142705780985,3.111726705571292e-07,-2.466486649360209,0.002150564958363887,0.001243101132002247,-16.161483629817006,0.2992682706824175,-1110.3116617233004,-8.235280562844963e-05
41,0.4100000000000002,0.1750516800809146,-0.04938157654354088,0.002856512031212448,3.08602414826924e-07,-2.458734942967577,0.0020897050302688836,0.0012079219828143837,-16.133017229585608,0.30036394922955917,-1108.500403830063,-8.237033908087972e-05
42,0.4200000000000002,0.17505230621836662,-0.04938132197697138,0.0028453638921206795,3.060341864737809e-07,-2.451089125418043,0.0020325751586852507,0.0011748989356562144,-16.104899179850662,0.3014236005081458,-1106.7164090400508,-8.23878816348191e-05
43,0.4300000000000002,0.17505292905516176,-0.04938106623806692,0.0028342701179295236,3.034717236264822e-07,-2.4435473279640094,0.001978935217841555,0.001143893189503789,-16.07711109670158,0.302448083307081,-1104.9581641287775,-8.240543228526158e-05
44,0.4400000000000002,0.1750535484946516,-0.049380809322190605,0.002823230957493251,3.009183719675513e-07,-2.4361077005730976,0.001928560800257172,0.0011147750290503883,-16.04963587272065,0.3034382326872782,-1103.2242587284063,-8.242299008078291e-05
45,0.45000000000000023,0.17505416444420535,-0.04938055122467443,0.00281224664447975,2.98377116913046e-07,-2.4287684132152836,0.0018812421706423017,0.001087423220024452,-16.022457589910523,0.3043948608636971,-1101.5133783750982,-8.244055411963229e-05
46,0.46000000000000024,0.17505477681503717,-0.04938029194081962,0.0028013173979282,2.9585061358536715e-07,-2.4215276570041966,0.0018367832909823884,0.0010617244456545597,-15.995561438597797,0.3053187580413955,-1099.8242980321854,-8.245812354610327e-05
47,0.47000000000000025,0.17505538552183786,-0.049380031465897006,0.0027904434227800316,2.9334121467736395e-07,-2.41438364520377,0.001795000911814994,0.0010375727813959504,-15.968933641869672,0.3062106932086529,-1098.1558760540063,-8.247569754716459e-05
48,0.48000000000000026,0.1750559904826669,-0.04937976979514719,0.0027796249103846093,2.908509963103181e-07,-2.4073346141105247,0.0017557237250709402,0.001014869205243318,-15.942561385175066,0.30707141488999856,-1096.5070485609951,-8.249327534933257e-05
