,time,ActiveBiomass,Biomass,Carotene,Chlorophyll,Glycerol,Light,Nitrate,Nitrogen_quota,Phosphate,Phosphate_quota,Starch,TAG
0,0.0,0.08188619999999999,0.114,0.0079,0.060700000000000004,0.15,0.0,5.0,5.15,0.13,0.1,0.05,0.0131
1,0.08333333333333333,0.0841876878923922,0.11842360142960726,0.008022314498839816,0.058439967997097414,0.14592227856284548,0.0,5.0,4.958250991516501,0.12952180524874052,0.10030161474553766,0.061115653080447634,0.01557282577343233
2,0.16666666666666666,0.08657877856020602,0.12300150540909618,0.008126078317068519,0.05627213531435523,0.14225607351977318,0.0,5.0,4.774324495369512,0.12902509870962256,0.10060576620352657,0.07143618234454581,0.01797927752840936
3,0.25,0.08906254462924373,0.1277323523562627,0.008206472050188783,0.05419500680243465,0.13894306136124276,0.0,5.0,4.598093657867189,0.1285092507123329,0.10091706462948008,0.081007321753939,0.020322037707344257
4,0.3333333333333333,0.09164204930990828,0.13261538946193177,0.008259089328353656,0.05220634997451759,0.13593383491176492,0.0,5.0,4.429369067030733,0.12797363561313171,0.10123894342325201,0.08987486519809847,0.02260361439267939
5,0.41666666666666663,0.09432035595842497,0.13765056502354567,0.008281043352291167,0.05030335882088301,0.13318633849840217,0.0,5.0,4.267912651195181,0.12741762959606187,0.10157376396240185,0.09808388459973093,0.024826291443338106
6,0.49999999999999994,0.09710054098972411,0.1428386134952607,0.008271666962413512,0.04848280111854324,0.13066459964233293,0.0,5.0,4.113450177273437,0.12684060776357087,0.1019229258218251,0.10567809550721421,0.026992094047152627
7,0.5833333333333333,0.09998570812137195,0.14818107207143574,0.008232532205711988,0.046741164915499026,0.12833774742692508,0.0,5.0,3.9656836789920917,0.12624194094154445,0.10228701644656141,0.11269940347152227,0.02910277938864232
8,0.6666666666666666,0.10297900238575598,0.15368021903093304,0.008166901924936097,0.04507479832379881,0.126179259339615,0.0,5.0,3.8243033174227996,0.12562099254328132,0.10266599329700882,0.11918763859963825,0.031159852618923824
9,0.75,0.10608362268801813,0.15933896540268325,0.008078956489870861,0.043480027636175984,0.12416635927410875,0.0,5.0,3.6889974024103194,0.12497711576722594,0.10305936674632975,0.12518044713952733,0.03316459929614394
10,0.8333333333333334,0.10930283237688783,0.16516074026567876,0.007973102510788069,0.04195324423117258,0.12227950667499268,0.0,5.0,3.5594597659067353,0.12430965125014551,0.10346635520918672,0.1307132886500933,0.03511812307433024
11,0.9166666666666667,0.11263996791721412,0.17114939534117757,0.007853504325793024,0.04049096053469259,0.1205019461112115,0.0,5.0,3.4353945099450884,0.12361792515691516,0.10388600090569843,0.13581949157272236,0.037021380739524996
12,1.0,0.1160984460723763,0.17730913659680073,0.007723839400122572,0.039089841459356386,0.11881930726387023,0.0,5.0,3.3165186740640102,0.12290124761500744,0.10431724893259581,0.14053033563631592,0.03887521130733252
13,1.0833333333333333,0.11968177005620537,0.18364447978609647,0.007587216672881873,0.03774671906016862,0.11721925349851478,0.0,5.0,3.202563478745773,0.12215891138952298,0.10475899847377104,0.1448751441408468,0.040680359022908355
14,1.1666666666666665,0.12339353502970539,0.19016022333363317,0.0074461909744275336,0.03645859678196505,0.11569117784148837,0.0,5.0,3.093274685784515,0.12139019071344642,0.10521013523635608,0.14888137844640284,0.042437491403637805
15,1.2499999999999998,0.12723743320241107,0.1968614324092621,0.007302823457775157,0.03522264767464452,0.11422594343129659,0.0,5.0,2.9884124468602855,0.12059434021394945,0.10566955207159263,0.15257473165209476,0.04414721363993858
16,1.333333333333333,0.13121783004933213,0.20375441913727338,0.007158776335251475,0.03403636608030718,0.11281585033066903,0.0,4.998623753607688,2.8944885887714054,0.11977047563968315,0.10613610071868783,0.15597877045843606,0.045809860642885364
17,1.4166666666666663,0.13533910102281357,0.21084392927305817,0.0070142936241853115,0.03289759938644704,0.11145503762106145,0.0,4.995231404645402,2.813656093855099,0.11891771122487607,0.10660949811380437,0.15911694091232656,0.047419577641200895
18,1.4999999999999996,0.1396055084810305,0.21813376579839863,0.006869165808125537,0.031804328541125707,0.11013869707861337,0.0,4.989858401557944,2.744645327680127,0.11803518555476254,0.10708980735379546,0.1620121852714714,0.04896808821704925
19,1.5833333333333328,0.14402141535631957,0.22562798917285987,0.006723348077024653,0.030754587751591123,0.10886256404479325,0.0,4.982563069369328,2.686185212380677,0.11712201754059268,0.10757697190667441,0.16468622900358942,0.050447934815850755
20,1.666666666666666,0.1485912644148938,0.23333094061436152,0.006576941929545481,0.0297464570000408,0.10762281072145836,0.0,4.9734214610313225,2.637034508350779,0.11617731069774855,0.10807080752190701,0.16715955964561144,0.05185270195285733
21,1.7499999999999993,0.1533195408041503,0.24124722717596764,0.0064301663914213695,0.02877805587324496,0.10641596166962865,0.0,4.962521841941302,2.59600930931406,0.11520016086128299,0.1085710038605106,0.16945141702793473,0.05317716269314295
22,1.8333333333333326,0.15821072129089067,0.24938167229516797,0.006283323823205746,0.02784753991506393,0.10523882995475223,0.0,4.949959388865532,2.5620048174505907,0.11418966663361353,0.10907713490993333,0.1715797942109439,0.054417344150086124
23,1.9166666666666659,0.1632692262655594,0.2577392584665346,0.0061367655209574,0.02695310192844769,0.1040884737480162,0.0,4.935831506951786,2.534010491807978,0.11314493924379782,0.10958867494966913,0.1735614445101729,0.055570515464389035
24,1.9999999999999991,0.16849940071528138,0.2663251058693847,0.005990861502558935,0.02609298049163184,0.10296217320601135,0.0,4.920233944399098,2.5111185502086353,0.11206510641336584,0.11010501563654877,0.17541189020440967,0.056635109080303725
