,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop,EX_C00205__dra,DM_C00404__vacu
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08333333333333333,0.23358337239413535,-0.04821600771456124,0.003341342924903075,2.843318901501361e-07,-2.8703247570629733,0.013645970986138421,0.007887844500658046,-21.23603092788827,0.20454146997136438,-1846.0323116452598,-0.000817
2,0.16666666666666666,0.23354688729607373,-0.04820007605762597,0.0032473414588644733,3.706977910956848e-07,-2.804366689371541,0.006959146577114553,0.004022628079256967,-20.51645727785492,0.23791644084082803,-1782.9263337076666,-0.0008172084046034272
3,0.25,0.23352154351674143,-0.04818320365447954,0.0031546795245322723,3.9250585887776105e-07,-2.7414238589779343,0.003927616758020212,0.0022702987040579257,-20.095638291847745,0.2634322478500583,-1747.520700896083,-0.0008175853989498824
4,0.3333333333333333,0.23350073251920472,-0.048165337260763726,0.0030646525474089716,3.836627162766101e-07,-2.6842455260298217,0.0025281896898853356,0.001461381323633142,-19.80654472143212,0.2830959380345806,-1724.0888445896824,-0.0008180554332032017
5,0.41666666666666663,0.2334814053930064,-0.048146413093585576,0.0029779509490817837,3.638340709581994e-07,-2.63318507963184,0.0018697736274756614,0.0010807940043211916,-19.576764504407883,0.29819555545018417,-1705.8400837678125,-0.0008185852204629622
6,0.49999999999999994,0.23346201837269648,-0.04812635915335553,0.0028949516045519083,3.4176346354914504e-07,-2.587722402134526,0.0015523890185793383,0.0008973346928204267,-19.39228960781651,0.3096456153927559,-1691.5425535714112,-0.000819159494623134
7,0.5833333333333333,0.23344164958788235,-0.04810509566039437,0.0028158569491936822,3.207121755892801e-07,-2.5470914270595015,0.0013939143158620058,0.0008057308184173444,-19.242735568361393,0.3181380403537194,-1680.2595018403558,-0.0008197706108070231
8,0.6666666666666666,0.23341961545405862,-0.048082534717112727,0.002740764392517102,3.016482233835651e-07,-2.510529268395952,0.0013104578155387955,0.0007574900667854309,-19.10246499007418,0.324216107691416,-1669.558293861706,-0.0008204140497684827
9,0.75,0.23339530404631462,-0.04805857955611688,0.0026697028704807044,2.846745365924751e-07,-2.477364263440296,0.0012629821065640256,0.0007300474604416332,-18.97078600935758,0.3283154333290668,-1659.3728845449398,-0.0008210864893731734
10,0.8333333333333334,0.23336810337813516,-0.04803312350761123,0.0026026534429556686,2.69607496423531e-07,-2.4470366726956962,0.0012331425591273085,0.0007127991671256118,-18.845927138246516,0.3307895395281434,-1649.6069590384373,-0.0008217850028573496
11,0.9166666666666667,0.2333373709021486,-0.04800604872795369,0.0025395618929213767,2.561970415923994e-07,-2.419092823674901,0.001212225064068018,0.0007007081295190855,-18.72697208795433,0.33192741325596203,-1640.2337694678263,-0.0008225067511867524
12,1.0,0.23330242692956812,-0.04797722589488773,0.0024803447763876475,2.4420362783964243e-07,-2.3931692903621347,0.0011960337255573694,0.0006913489743106181,-18.614259375024716,0.33196732096836373,-1631.2587468011563,-0.0008232489178937475
13,1.0833333333333333,0.23326254597903393,-0.04794651217630588,0.002424897328026707,2.334204632033195e-07,-2.368977503095038,0.0011825112906885154,0.0006835325379702401,-18.507550004428197,0.3311059854689008,-1622.6769755476682,-0.0008240086886403966
14,1.1666666666666665,0.23321694183571098,-0.04791374736176781,0.0023731015780710345,2.2367574930715759e-07,-2.3462901672842484,0.0011706234441655776,0.0006766609503847269,-18.406379426072917,0.32950503258937286,-1614.4645749752524,-0.0008247832303354317
15,1.2499999999999998,0.23316476848970014,-0.04787875255495065,0.0023248275159912513,2.148283392831571e-07,-2.324927097728334,0.0011598310287611873,0.0006704225599775649,-18.311068418080087,0.3272982755308429,-1606.6620042776103,-0.0008255697544645823
16,1.333333333333333,0.23310511295137665,-0.047841327308784105,0.0022799362905758704,2.0676225991531028e-07,-2.30474476284844,0.0011498393385470879,0.0006646470165012068,-18.22063812451905,0.3245966823752281,-1599.1899291029356,-0.0008263655472233293
17,1.4166666666666663,0.23303698582175963,-0.047801246236685704,0.0022382828751219986,1.9938164789491397e-07,-2.2856278889285204,0.0011404775446910587,0.0006592355749659299,-18.135784856248964,0.32149240664946205,-1592.1250683963476,-0.0008271679942680506
18,1.4999999999999996,0.23295930916950724,-0.04775825498488296,0.00219971829692143,1.9260655554454753e-07,-2.267482809034595,0.0011316398589021554,0.0006541270860706101,-18.05584064498808,0.31806207194997693,-1585.4055517666563,-0.000827974599266648
19,1.5833333333333328,0.23287090122582768,-0.047712065419759246,0.0021640915006406487,1.8636962973498174e-07,-2.2502322413728284,0.0011232562044866904,0.0006492810430558904,-17.980015408808974,0.3143694576983531,-1578.952499939273,-0.000828782996546694
20,1.666666666666666,0.23277045733789464,-0.047662349844083206,0.0021312508981212643,1.806135312872672e-07,-2.233811216321102,0.0011152771383486845,0.0006446688660975055,-17.90278072945341,0.31046770134697704,-1572.3679669083167,-0.0008295909585311719
21,1.7499999999999993,0.23265652642208778,-0.047608734003732486,0.0021010456463263234,1.752889418455925e-07,-2.2181639148052006,0.0011076657636534292,0.0006402692275453347,-17.828886955302945,0.30640110851338753,-1566.0322167180816,-0.0008303963987281492
22,1.8333333333333326,0.23252748194428702,-0.04755078857769603,0.002073326687648487,1.7035302295822073e-07,-2.203241222565475,0.001100393153047858,0.0006360654063860452,-17.75866631218836,0.30220664417513043,-1559.9654082764678,-0.000831197370987573
